Unnamed: 0,position_group,position,height,weight,years_of_experience,team_abbr,entry_year,rookie_year,BMI
9115,LB,OLB,76,250,4.158053489920132,JAX,2020,2020,25.71211195032732
9116,SPEC,K,75,210,0.9033763299851103,JAX,2018,2018,21.779164158417505
9118,DL,DT,75,322,-0.4159669279473586,JAX,2019,2019,21.459386833963876
9119,DL,DT,76,309,2.054253939303219,JAX,2015,2015,23.141531979826013
9120,LB,OLB,75,241,5.608246191684969,JAX,2016,2016,26.93629502052788
9126,WR,WR,71,189,0.682868080053415,JAX,2022,2022,21.74396242659411
9128,DB,CB,72,195,5.776027913843476,JAX,2014,2014,25.262401166847166
9129,WR,WR,69,188,-1.0022170189267248,JAX,2017,2017,25.23596270561921
9132,WR,WR,74,215,0.24756476264696503,JAX,2022,2022,24.052766297347084
9134,DL,DT,75,300,-1.466785190615677,JAX,2017,2017,19.452049037718748
9139,QB,QB,77,218,2.4985978531143633,JAX,2017,2017,24.89090048506445
9142,RB,FB,71,236,0.9753124584779789,JAX,2017,2018,22.919418852244938
9146,WR,WR,72,196,1.5156280884439566,JAX,2015,2015,23.844042012430958
9147,DB,SS,74,215,0.9784221120280351,JAX,2023,2023,22.959578127549833
9154,LB,OLB,74,245,3.522142545933936,JAX,2018,2018,26.84478507312423
9155,TE,TE,77,255,-1.1036698285303692,JAX,2023,2023,21.91867180933163
9157,OL,T,78,305,2.669210775672443,JAX,2016,2016,23.744270146542135
9158,DL,DE,75,249,7.219800870882537,JAX,2013,2013,29.13824176358381
9161,SPEC,P,77,200,7.33057490403904,JAX,2018,2018,27.59797251500307
9165,TE,TE,78,258,1.8032113535736884,JAX,2021,2021,23.505205106159696
9166,OL,C,78,300,2.8936976893891106,JAX,2022,2022,24.653633587544604
9170,DL,DT,74,320,6.892953870108769,JAX,2015,2015,26.637849662343402
9171,DL,DE,76,276,6.829620201716088,JAX,2013,2013,26.7991881271922
9172,LB,LB,73,238,-0.40968659262949736,JAX,2018,2018,20.539830207635607
9174,DL,DT,75,331,10.712322159580163,JAX,2011,2011,27.996291072458355
9177,WR,WR,72,195,2.2816518365388427,JAX,2019,2019,21.60001551261231
9185,WR,WR,69,180,-0.6176416769336966,JAX,2020,2020,18.78368425255226
9186,WR,WR,70,190,2.4649597524676405,JAX,2016,2016,21.966037103958232
9187,RB,RB,70,200,-1.8800100339077637,JAX,2019,2019,20.335458907330715
9189,TE,TE,78,265,1.7127120288613313,JAX,2018,2018,23.405133585094205
9200,TE,TE,73,223,-1.8831502080585838,JAX,2019,2019,20.13920172806371
9202,DL,DE,75,284,4.627680947062077,JAX,2019,2019,20.527969682688738
9209,DL,DT,74,308,2.437313187038961,JAX,2018,2018,26.855291946451956
9210,SPEC,K,74,190,0.18517553682991406,JAX,2015,2015,24.302583121561703
9214,DB,CB,72,190,2.4254448641841724,JAX,2022,2022,24.58933110736318
9216,TE,TE,75,245,6.222289855800854,JAX,2013,2013,30.170584244167134
9219,RB,RB,71,193,1.2788658133133932,JAX,2020,2020,20.940477834351952
9220,QB,QB,73,210,-0.952316380738797,JAX,2020,2023,25.108628774734854
9223,DB,CB,69,192,6.3230048615414685,JAX,2014,2014,24.49567524957793
9226,OL,OG,76,315,0.22734055472917603,JAX,2016,2016,22.636614238893138
9228,WR,WR,73,200,0.8301918118626102,JAX,2023,2023,20.03345961803542
9230,LB,LB,69,232,0.9003985883950636,JAX,2017,2017,22.65966720296528
9232,WR,WR,70,212,0.4512253193185082,JAX,2023,2023,23.088190719519734
9234,LB,MLB,74,232,12.183493666889929,JAX,2007,2007,30.21906490455384
9237,DB,FS,70,184,2.8219591326236193,JAX,2012,2012,25.403126281016807
9239,LB,MLB,73,255,8.667224111551137,JAX,2014,2014,28.26508577706031
9246,WR,WR,74,197,1.5232386217122582,JAX,2019,2019,22.021437578443564
9247,WR,WR,71,186,5.7356219972457465,JAX,2015,2015,24.881308762467345
9251,DL,NT,74,310,1.78179890877106,JAX,2023,2023,24.869086781371134
9253,DB,SS,73,220,5.343376792322227,JAX,2017,2017,24.432879695011625
9257,LB,LB,71,240,-0.5244481362626519,JAX,2018,2018,23.463692245586017
9272,RB,RB,70,198,1.2646965393180478,JAX,2018,2018,25.330711163186493
9276,DL,DE,77,305,5.721479323757343,JAX,2015,2015,22.667607801937876
9282,DL,DT,76,305,2.9498592603978544,JAX,2020,2020,26.330754256880567
9283,SPEC,LS,72,235,4.757495149337485,JAX,2020,2020,29.451092001425636
9284,DL,DT,77,294,8.370536143996713,JAX,2016,2016,28.363382823201555
9289,QB,QB,74,223,5.695202900083999,JAX,2013,2013,27.184810400648445
9291,RB,RB,71,220,2.2837510236615013,JAX,2019,2019,25.672636365301365
9293,TE,TE,78,264,1.0121266590992508,JAX,2021,2021,22.15752403101143
9294,DB,DB,73,201,1.1531490338746355,JAX,2014,2014,23.171764770787984
9296,OL,T,78,335,1.2496189052966666,JAX,2023,2023,20.246334174461445
9300,DL,DT,74,345,6.779349003905333,JAX,2011,2011,27.022814359794637
9302,OL,OT,78,306,0.9609804806224559,JAX,2015,2015,23.668910327724802
9305,WR,WR,75,211,0.5820904542341094,JAX,2021,2021,23.439789363816814
9309,LB,ILB,73,235,1.9741921268886231,JAX,2020,2020,25.512783936017197
9312,RB,RB,70,220,0.9291475813155612,JAX,2022,2022,21.100798950649835
9317,SPEC,K,76,210,14.911419087139723,JAX,2008,2008,31.372779847650815
9326,RB,RB,73,210,-1.2804555710024668,JAX,2019,2019,24.894695792280984
9329,RB,RB,72,213,0.18947982122108065,JAX,2023,2023,21.831979127327337
9330,QB,QB,76,217,2.0074439731951985,JAX,2018,2018,23.805278355861297
9335,LB,OLB,75,215,4.745077331997708,JAX,2014,2014,25.187534048947956
9339,WR,WR,76,228,7.184710474781084,JAX,2011,2011,25.38593567973671
9341,DB,CB,72,200,5.937915537510655,JAX,2019,2019,29.403599298041073
9342,WR,WR,74,197,1.0124993219072502,JAX,2016,2016,21.653346701493863
9343,WR,WR,74,225,3.8684030556667683,JAX,2016,2016,22.453311091552877
9345,RB,RB,69,215,2.3314007411218047,JAX,2015,2015,22.73049996417976
9346,RB,RB,72,242,2.058728529883879,JAX,2017,2017,19.43769796746765
9348,WR,WR,73,202,1.8271982626035357,JAX,2021,2021,21.97646385385611
9352,DL,DT,74,295,7.771920154836675,JAX,2014,2014,25.50408691268102
9368,RB,RB,70,200,3.4413071516992457,JAX,2021,2021,25.64377226804412
9369,LB,OLB,77,275,1.2668438028900035,JAX,2022,2022,21.53996218290326
9370,DB,CB,71,185,6.22899639245934,JAX,2018,2018,28.135905345879234
9371,WR,WR,72,210,2.142098548601713,JAX,2015,2015,26.296436970159842
9374,QB,QB,78,220,3.6032475005713938,JAX,2021,2021,26.084623922975176
9379,SPEC,LS,74,230,1.2981584659905256,JAX,2021,2021,22.477934348473216
9380,DL,DT,72,282,0.6386601686431024,JAX,2017,2017,22.729291111461357
9381,TE,TE,78,255,9.05811832508715,JAX,2013,2013,25.290712947272883
9383,DL,DE,76,295,0.3676198402097109,JAX,2023,2023,21.989775143104318
9384,OL,G,75,310,10.148089419798277,JAX,2014,2014,27.382785657725126
9385,WR,WR,75,211,-0.8810683366612923,JAX,2019,2019,22.771904926635692
9387,DB,CB,74,185,2.287779236350949,JAX,2021,2021,28.746950243934613
9389,LB,ILB,73,230,1.186734620177331,JAX,2023,2023,23.83035750607175
9393,OL,T,79,325,4.436335405705979,JAX,2021,2021,21.12315448608485
9394,WR,WR,72,189,2.761889563687946,JAX,2014,2014,23.210862308752816
9399,OL,T,78,303,3.046002747253274,JAX,2018,2018,24.377183773826204
9402,LB,OLB,76,246,-0.9046143749937661,JAX,2023,2023,21.541484788024892
9403,LB,OLB,73,242,1.1727568452674448,JAX,2023,2023,21.359303540469707
9404,WR,WR,74,200,7.665416823691778,JAX,2017,2017,27.856375261858116
9405,DB,DB,71,203,1.9412174364637491,JAX,2019,2019,20.87385053168585
9408,WR,WR,75,191,-0.8783230771797389,KC,2020,2020,19.49535640060405
9415,DL,DE,76,260,7.621992100981783,KC,2013,2013,28.62698975389467
9416,RB,FB,71,250,1.2314459225255723,KC,2017,2017,20.830685684008248
9417,WR,WR,74,185,0.6464895377257707,KC,2017,2017,23.528965887392555
9421,OL,T,78,290,-0.21566763754763232,KC,2023,2023,19.110105104404543
9422,LB,DB,74,210,-0.8729610904537004,KC,2019,2019,24.918579004265883
9425,DB,FS,73,188,0.8814075289235711,KC,2023,2023,21.06844542543839
9427,LB,ILB,72,235,7.721135362545581,KC,2014,2014,26.95746161017502
9428,RB,RB,70,242,9.083725899436274,KC,2011,2011,29.019834651786205
9430,DB,CB,74,190,1.3554428011054958,KC,2023,2023,21.81811005577166
9431,WR,WR,70,212,2.1701987091966037,KC,2015,2015,23.80595101858023
9436,DL,DE,77,280,0.13429649724779288,KC,2020,2020,23.244720997113706
9437,OL,C,75,300,7.079597862376036,KC,2015,2015,28.876944968670195
9438,DL,DE,76,235,0.5540577711159071,KC,2020,2020,23.97083531172705
9440,DL,DE,78,235,-0.8617030702562581,KC,2023,2023,21.05318692321527
9443,OL,T,78,310,0.03003147916408217,KC,2018,2018,21.727758487327655
9445,QB,QB,76,235,9.84761645539082,KC,2011,2011,33.59154863482364
9446,TE,TE,78,252,9.876455645502936,KC,2015,2015,30.813297088350637
9448,WR,WR,74,235,-1.5614932224418594,KC,2018,2018,19.06330743165027
9458,DL,NT,73,336,9.503419828429,KC,2013,2013,28.852370207431402
9466,DB,FS,73,210,1.6698799060335496,KC,2022,2022,22.4986296566671
9471,RB,RB,71,200,7.7883330180688235,KC,2010,2010,27.181164644801953
9474,LB,ILB,75,228,-0.6277339060845056,KC,2023,2023,19.10159595032467
9475,DL,DT,76,335,7.711961126077924,KC,2010,2010,26.574526319482644
9477,LB,OLB,78,285,12.418531345148036,KC,2010,2010,34.31608348799145
9482,QB,QB,75,222,10.51219134346492,KC,2008,2008,30.51668654217645
9484,WR,WR,73,204,4.276965386088188,KC,2017,2017,20.011552953958812
9486,DB,FS,72,206,0.33802348110170816,KC,2023,2023,24.67006342176709
9488,DL,DE,77,280,3.7929783521427844,KC,2019,2019,26.834343892318273
9496,DL,DT,78,308,6.924687606950762,KC,2016,2016,26.1287107162527
9499,QB,QB,74,195,2.676393027208203,KC,2022,2022,25.308002206612173
9503,DL,DT,74,305,2.054493120057269,KC,2020,2020,21.71934676240569
9507,RB,RB,68,209,2.8466494894040406,KC,2020,2020,23.05214321005011
9509,LB,ILB,74,225,2.137314542364729,KC,2020,2020,26.49321290099502
9510,WR,WR,71,185,5.338552876285914,KC,2016,2016,25.19352693366072
9514,WR,WR,72,210,0.06207442346360115,KC,2021,2021,18.303988772514536
9516,OL,C,77,316,3.216624975404619,KC,2021,2021,24.125031037220563
9519,LB,LB,73,235,0.9742473163597227,KC,2018,2018,22.52479633562309
9520,DB,DB,71,206,2.100821398422605,KC,2018,2018,25.86731211764274
9521,DB,DB,71,191,1.0613709648731335,KC,2019,2019,22.77163251976271
9522,WR,WR,73,209,0.5320061988219431,KC,2020,2020,21.529239716294775
9524,DB,CB,72,195,0.3616610612470166,KC,2020,2020,24.343275033335324
9529,OL,C,75,291,11.761188124867374,KC,2011,2011,30.474412152409382
9530,DL,DE,75,279,2.9996863273882255,KC,2019,2019,22.599735066040324
9531,DL,NT,74,345,6.818125874579199,KC,2015,2015,29.082683233288673
9532,OL,T,77,345,2.449473912832307,KC,2022,2022,24.101955268016212
9534,DB,CB,74,200,2.0860470495371137,KC,2023,2023,23.466084868034855
9537,DB,CB,71,198,10.985240506814147,KC,2007,2007,30.04548513759321
9545,OL,T,80,321,0.6385372333060142,KC,2018,2018,20.305639320481017
9546,WR,WR,74,187,1.4164460381014528,KC,2018,2018,21.936204674314343
9547,DB,CB,71,180,1.9460951509942608,KC,2019,2019,23.369431809361547
9550,RB,RB,72,219,-0.9823035803773146,KC,2023,2023,20.92306010368652
9552,DB,SS,72,200,9.12185785623047,KC,2016,2016,30.93015726499452
9556,DL,DT,73,310,8.320040722017259,KC,2018,2018,28.258840210866087
9561,DB,DB,74,199,0.19613145902390733,KC,2017,2017,23.84709986658954
9562,WR,WR,72,192,0.09593171026399971,KC,2018,2018,22.0859429063365
9569,OL,OG,76,310,0.45103947494652497,KC,2014,2014,24.428304599954814
9573,OL,T,78,338,9.25797598122118,KC,2015,2015,29.275638700001135
9574,LB,OLB,73,220,4.103877343316258,KC,2018,2018,24.8995551110983
9577,LB,ILB,74,234,5.475167746495382,KC,2019,2019,25.80605124462873
9579,DB,CB,70,180,0.9975961590811462,KC,2022,2022,20.789440058774876
9584,DB,CB,72,171,-0.5892716517893062,KC,2023,2023,22.60134128402011
9585,WR,WR,71,184,-1.0921636327180897,KC,2018,2018,21.155075988024578
9586,RB,RB,70,214,3.834751326324882,KC,2017,2017,23.680342008065008
9589,LB,ILB,74,240,1.9137716213855858,KC,2018,2018,25.55256367659405
9590,DB,SS,72,212,8.454270213309266,KC,2010,2010,25.417557097526885
9597,OL,OG,74,322,2.589838978180684,KC,2017,2017,22.96789549386161
9599,TE,TE,77,250,1.5740712208940013,KC,2017,2017,25.157287352184866
9600,OL,T,78,310,1.3995946451457935,KC,2020,2020,23.610762133442563
9601,DL,DE,76,255,-1.342127748485115,KC,2023,2023,20.964792720754904
9603,WR,WR,75,211,-1.365824155415439,KC,2019,2019,21.545930177509486
9604,LB,OLB,75,254,9.851030690232703,KC,2010,2010,29.254549825260575
9612,WR,WR,75,207,2.502784426895194,KC,2017,2017,20.718624006254792
9613,DL,DE,76,275,3.796360822926964,KC,2022,2022,23.95892880535295
9614,TE,TE,77,240,1.7060789138151315,KC,2022,2022,26.42729854869809
9622,DB,DB,71,210,2.7573187231879666,KC,2015,2015,22.611474836677242
9623,SPEC,K,76,205,5.973630792334108,KC,2017,2017,25.544939526425207
9626,DL,DE,75,268,2.23000057271915,KC,2017,2017,22.47775887428503
9631,DB,SS,73,205,-0.9647054257507148,KC,2023,2023,21.150675755338224
9632,RB,RB,71,215,3.6284685547723217,KC,2022,2022,23.37368232569203
9633,WR,WR,76,222,-0.28438464960650933,KC,2023,2023,22.774413749591563
9634,RB,RB,76,236,1.5905820726178503,KC,2018,2018,23.508034275413028
9636,DB,CB,73,187,0.6789312900592783,KC,2017,2017,24.022347133255533
9640,TE,TE,77,265,3.8630045105575417,KC,2014,2014,22.602220825012356
9641,LB,ILB,74,225,1.4806036281738733,KC,2022,2022,22.355741573955907
9643,DB,CB,72,185,2.65909212265392,KC,2015,2015,23.409919222633476
9647,WR,WR,75,210,1.4283166923752375,KC,2018,2018,23.911115504839856
9648,DB,DB,72,195,0.07715649621771674,KC,2019,2019,20.467567152938333
9650,SPEC,LS,75,240,8.406188591931295,KC,2013,2013,29.715639622868594
9652,DL,DE,76,300,7.834368589682367,KC,2011,2011,29.856889193812876
9659,OL,T,77,312,5.07857702971915,KC,2019,2019,23.577259225532238
9662,DB,CB,75,204,-0.1287340944148121,KC,2022,2022,20.9281403441225
9663,OL,G,76,305,8.458168114788698,KC,2012,2012,26.8568546637679
9671,RB,RB,69,205,9.020278775283193,KC,2014,2014,33.57896755205323
9672,OL,G,77,321,-1.153332403205745,KC,2023,2023,20.332867107340206
9675,RB,RB,69,185,-0.6873443471107104,KC,2022,2022,24.87410984133477
9681,TE,TE,78,230,1.2061075021321097,KC,2019,2019,20.31101126127926
9682,DL,DE,76,275,0.6445524968877108,KC,2019,2019,20.47188481549267
9687,OL,G,77,308,7.29097904236951,KC,2016,2016,25.730476265962256
9691,WR,WR,71,194,5.953259137526568,KC,2017,2017,24.475902773375555
9693,SPEC,P,73,205,1.474120324104796,KC,2018,2018,22.496086758556363
9700,TE,TE,76,239,2.1777501062680313,KC,2018,2018,22.106868668944625
9702,DB,DB,71,198,1.4004813865063288,KC,2017,2017,21.34165378508528
9703,WR,WR,76,195,0.13106518621584873,KC,2018,2018,24.40868962329775
9704,LB,ILB,73,245,7.922556539274006,KC,2009,2009,29.993376822518133
9705,DL,DE,79,265,0.8047062364007553,KC,2021,2021,24.461887362231163
9706,DB,CB,75,197,3.450927548279212,KC,2022,2022,25.463647194964107
9710,WR,WR,70,196,1.8071966436378852,KC,2020,2020,23.450523782105627
9713,DB,SS,73,204,4.3173413058773145,KC,2018,2018,24.0280775327823
9715,OL,OT,77,310,0.9759714091136205,KC,2017,2017,20.77686497686935
9716,WR,WR,75,215,5.720189657622994,KC,2018,2018,26.73012416720147
9717,WR,WR,76,205,1.0354622050898086,KC,2022,2022,20.37756275846927
9718,WR,WR,72,187,1.5059655534558654,KC,2020,2020,21.06633402906832
9719,WR,WR,72,193,2.271727797593387,KC,2021,2021,25.89603597072499
9723,DB,DB,71,192,4.165056067806603,KC,2016,2016,28.716837330908795
9725,DB,CB,72,190,5.190548594343596,KC,2014,2014,26.419974292373478
9727,DB,CB,75,195,3.212574030632215,KC,2021,2021,26.46171612603184
9729,WR,WR,73,195,2.026986263319732,KC,2022,2022,22.927193749435848
9730,OL,G,77,330,10.105900424357309,KC,2012,2012,26.398781924874747
9732,TE,TE,78,260,1.4360525119417566,KC,2019,2019,24.2295799955964
9741,DL,NT,74,344,-0.8162172445419648,KC,2023,2023,22.567226575360753
9752,OL,G,78,332,7.078143062969647,KC,2013,2013,27.09803725183924
9756,DB,CB,73,193,4.861636124497944,KC,2020,2020,24.918394370938337
9757,RB,RB,71,220,2.1390603986534176,KC,2020,2020,25.42176343621959
9759,DB,CB,71,194,-0.5769964821909972,KC,2016,2016,19.624636395611354
9761,LB,OLB,74,261,1.1971755560491577,KC,2022,2022,21.290461731453092
9762,DB,SAF,73,195,0.926027136405622,KC,2017,2017,20.632005981963083
9772,OL,T,79,328,2.92433439567417,KC,2020,2020,24.216980002243574
9775,DL,DE,75,277,4.972542176789808,KC,2021,2021,23.304993499534348
9776,TE,TE,74,240,0.614012057601002,KC,2015,2015,21.061324079290216
9787,WR,WR,76,207,6.5055892418358745,KC,2018,2018,25.142401344830716
9791,OL,T,77,311,4.48911310832829,KC,2018,2018,24.621162511161884
9792,LB,ILB,72,243,7.271449745422796,KC,2015,2015,24.115265928988002
9794,TE,TE,76,234,0.5956025768160387,KC,2021,2021,22.59133178784576
9795,DL,DT,77,290,3.4914294527201997,KC,2018,2018,26.938607918233497
9797,QB,QB,73,210,5.569760357198647,KC,2013,2013,26.169814994672578
9798,QB,QB,75,219,13.19548173155329,KC,2007,2007,34.31947950168994
9802,DL,DT,77,314,-0.09884520123930605,KC,2017,2017,24.598804730886336
9806,DL,DE,74,255,4.4359753895000456,KC,2020,2020,26.660652867145743
9808,DB,CB,72,192,-0.5322460852196853,KC,2016,2016,21.77679942561999
9816,OL,G,76,300,1.6820694900626312,KC,2022,2022,23.222449419534723
9818,DB,FS,70,200,5.126177903661967,KC,2019,2019,27.115924077289897
9827,OL,T,77,320,8.777525103221734,KC,2012,2012,27.360926353247148
9830,DL,DT,76,350,6.046862195719558,KC,2013,2013,22.467762034068762
9831,WR,WR,70,170,1.3250659812094479,KC,2022,2022,23.911554295052532
9832,DB,CB,71,192,8.59692401093497,KC,2012,2012,25.755709547784537
9838,DB,FS,74,189,3.991553302204734,KC,2022,2022,22.869804855162545
9839,TE,TE,76,257,4.167938695150143,KC,2015,2015,24.918004982596678
9840,DL,DT,76,325,1.449884717063461,KC,2022,2022,22.824669546837484
9841,DB,CB,72,185,-0.14702542343084998,KC,2023,2023,19.072930990967144
9842,OL,G,76,320,5.840734482129549,KC,2019,2019,26.419497265756963
9843,LB,ILB,72,232,3.207802507353313,KC,2021,2021,26.177741076869413
9844,TE,TE,76,251,-0.2926253471522626,KC,2018,2018,19.53847911646185
9846,WR,WR,71,185,-0.5321685631271895,KC,2023,2023,24.172448667508487
9847,TE,TE,76,240,2.3926455667877886,KC,2021,2021,20.554510246491564
9848,LB,ILB,72,230,1.9227789547769545,KC,2022,2022,27.580593557085777
9851,WR,WR,75,207,0.4258436586298291,KC,2020,2020,21.475569700073912
9852,LB,LB,72,238,1.4182057558879722,KC,2017,2017,23.283978022775365
9854,QB,QB,75,230,5.223988245951598,KC,2017,2017,21.872724627194778
9858,DL,DT,77,280,4.063940987560856,KC,2021,2021,24.72048655835398
9861,OL,T,79,310,3.2525688459966235,KC,2020,2020,24.73376254763402
9866,WR,WR,74,203,1.3845320475939062,KC,2023,2023,22.796848225116744
9868,RB,RB,69,205,0.4441983272906719,KC,2018,2018,21.184776674998723
9870,LB,LB,73,230,2.1013229577357624,KC,2018,2018,21.577797033359403
9871,DB,CB,71,190,0.46654531145012695,KC,2023,2023,24.587634957089712
9876,WR,WR,69,185,7.346225756202748,KC,2018,2018,27.203972299337824
9885,DB,SS,71,202,7.5222506360177785,KC,2012,2012,30.34708019824599
9887,WR,WR,74,198,-0.09791524644290406,KC,2017,2017,20.87849461790012
9894,DB,FS,72,206,10.272434720446881,KC,2011,2011,28.321114917568384
9898,DL,DT,73,301,9.889037122279891,KC,2009,2009,30.55351447478825
9906,WR,WR,73,210,5.573744421004413,KC,2015,2015,22.65567117069596
9912,TE,TE,77,255,2.723695583461664,KC,2017,2017,21.479660188117318
9916,OL,T,78,295,-0.2883076174635377,KC,2022,2022,23.99315461048185
9924,LB,OLB,76,260,5.292715482141853,KC,2016,2016,23.361032979052904
9925,WR,WR,70,195,2.145521197768241,KC,2022,2022,19.86376280783267
9926,OL,G,75,305,9.385877434991684,KC,2011,2011,32.30716858064036
9927,DB,DB,71,194,0.14098269961206,KC,2018,2018,19.31105259398003
9937,QB,QB,76,240,1.5886269280435958,KC,2019,2019,23.480277646286854
9940,LB,OLB,75,275,13.6954024745503,KC,2006,2006,31.72495211763375
9947,OL,C,72,290,-1.1410085097527383,KC,2018,2018,15.580037409936914
9949,LB,OLB,75,265,17.888491172857055,KC,2003,2003,33.98730977466432
9950,DL,DT,76,255,3.1950335191474393,KC,2020,2020,25.13334996236143
9958,TE,TE,76,245,4.612300083591439,KC,2013,2013,25.937228821551727
9967,SPEC,P,74,176,3.5863843343703574,KC,2020,2020,26.31751040166625
9969,WR,WR,76,212,-0.4776455826040052,KC,2017,2017,20.89066546236633
9970,LB,LB,76,262,3.744864628026605,KC,2013,2013,26.046414123802947
9973,TE,TE,77,260,10.872345318481809,KC,2013,2013,28.231983586777122
9975,DB,CB,71,195,1.43939236315269,KC,2022,2022,20.186639821381334
9978,OL,G,78,325,0.07055130999773196,KC,2021,2021,19.453929165635948
9980,DL,DE,76,242,2.052972024501663,KC,2023,2023,20.512859506760336
9981,WR,WR,73,215,2.088769654216672,KC,2022,2022,25.48131069373406
9983,WR,WR,75,202,-0.37630072492499606,KC,2023,2023,18.70744247443539
9996,OL,T,78,310,0.018819049740598424,KC,2023,2023,22.561251016117026
10004,LB,OLB,74,235,2.8283456526824384,KC,2020,2020,23.44799356873284
10012,OL,G,77,295,3.6957228778108653,KC,2018,2018,24.381708867566342
10014,OL,T,79,320,3.8972886947731116,LA,2022,2022,27.455316676740576
10017,DB,CB,69,187,0.1566937282465246,LA,2017,2017,21.232830875342017
10019,DL,DT,73,280,11.023530644185344,LA,2014,2014,30.939674574029105
10021,WR,WR,75,205,0.17528677893392386,LA,2018,2018,22.197827448015968
10023,OL,G,75,321,-1.3367254388759306,LA,2019,2019,20.760254381521452
10028,DB,DB,73,214,-0.4118233689636573,LA,2018,2018,26.311661890498385
10029,DB,CB,74,195,7.131927966771957,LA,2017,2017,24.10966608530963
10031,OL,T,78,315,2.545452281256556,LA,2021,2021,26.36008026775448
10034,OL,OG,76,300,-0.218653277435036,LA,2017,2017,23.159755836775417
10035,SPEC,LS,76,240,-0.09139955750911445,LA,2023,2023,20.97697032048005
10041,OL,T,79,330,14.919121502134539,LA,2006,2006,35.7020220863774
10045,LB,LB,75,260,4.052258490497483,LA,2013,2013,21.140360718571166
10048,DB,DB,71,215,-1.060605066396601,LA,2020,2020,20.214043138924236
10055,SPEC,K,70,185,0.2829838508720638,LA,2020,2020,19.78112428707229
10056,WR,WR,70,185,0.7154157343000307,LA,2021,2021,23.324957943752942
10059,WR,WR,75,220,3.9778155496862,LA,2021,2021,22.558342682405986
10066,DB,SS,70,185,2.8943530581596755,LA,2016,2016,24.89217503419441
10068,DL,NT,76,325,4.1535903433169254,LA,2021,2021,24.53464040867874
10070,DL,DT,74,289,1.3863493972628433,LA,2019,2019,22.011736692771823
10077,SPEC,P,70,182,-0.3021805869826214,LA,2020,2020,22.565768081178785
10079,QB,QB,73,205,-2.6031370878272986,LA,2023,2023,19.640560790644763
10084,SPEC,K,73,185,5.63868943803271,LA,2013,2013,23.76981292050482
10085,QB,QB,74,200,3.935815838711181,LA,2019,2019,30.357817066367783
10087,OL,C,74,302,4.989401780071087,LA,2018,2018,24.51824687999147
10091,DL,DE,74,250,-0.5152183938082427,LA,2018,2018,17.2041289640302
10094,SPEC,P,71,182,2.5301951988633515,LA,2014,2017,22.086939259761568
10098,DL,DT,73,304,0.664927162301741,LA,2019,2019,19.93089563686576
10099,QB,QB,75,215,-0.9245641143780999,LA,2020,2020,23.00509635201636
10100,TE,TE,77,245,2.402400830404568,LA,2020,2020,24.324985900466366
10101,RB,RB,73,218,2.672982682390229,LA,2018,2018,24.66851348125385
10102,LB,OLB,75,245,-0.21345677935043825,LA,2023,2023,21.110535322780205
10108,RB,RB,71,212,3.4961991873633163,LA,2020,2020,23.88863893704048
10111,DB,CB,75,200,-0.535316712567659,LA,2023,2023,20.8834160939873
10112,TE,TE,76,238,0.5114995753618614,LA,2023,2023,22.19566333448236
10113,DB,DB,69,170,1.9351540400602292,LA,2017,2017,25.02527469877183
10116,LB,OLB,77,250,2.8155010224442627,LA,2015,2015,24.643001540721677
10117,QB,QB,76,205,-0.048088507330772585,LA,2020,2020,22.96656370411019
10126,RB,RB,72,205,4.8168495289467055,LA,2011,2011,26.3709124867611
10135,LB,ILB,74,230,2.6433268658201285,LA,2020,2020,25.619213680837564
10136,TE,TE,76,240,1.1806409124521446,LA,2023,2023,23.40274872179701
10139,DB,DB,72,211,-0.6273134459513029,LA,2018,2018,22.278576733191926
10140,DL,DT,74,301,2.0452227089999826,LA,2017,2017,25.809268378686298
10143,LB,OLB,75,255,12.051197901881086,LA,2009,2009,29.105746695310536
10147,DB,CB,71,175,1.4982158071884681,LA,2022,2022,21.337265905128916
10150,OL,C,79,300,1.6275344521158992,LA,2016,2016,20.76743091810742
10151,OL,C,77,285,5.322974503617668,LA,2018,2018,26.09191127977288
10152,WR,WR,74,208,6.938996028144617,LA,2017,2017,23.149832737262983
10157,TE,TE,76,262,6.500240469436569,LA,2012,2012,27.474476520724952
10159,DB,DB,68,181,-0.5336003064391669,LA,2018,2018,21.40809359649148
10162,DB,FS,71,196,7.220821298813048,LA,2015,2015,29.323854308811246
10167,QB,QB,77,215,11.123226218788155,LA,2005,2005,28.442423732221727
10174,OL,T,77,303,4.712040284017893,LA,2015,2015,24.89179162797751
10183,OL,OG,77,307,1.2523634901717384,LA,2011,2011,25.121061109706954
10189,TE,TE,78,250,0.43477006455689116,LA,2023,2023,25.07061033874613
10190,DB,DB,71,200,0.47543068252662346,LA,2020,2020,20.972496746264998
10191,LB,ILB,73,224,-0.7955570679408823,LA,2023,2023,21.806672517615702
10195,DB,CB,75,185,0.4243939378610126,LA,2020,2020,22.885913711870803
10196,WR,WR,73,203,9.279518669760158,LA,2016,2016,29.242969880074405
10199,DB,CB,72,190,-0.21681883935406443,LA,2022,2022,21.32307549382091
10201,DL,DT,75,275,0.5027448074908146,LA,2023,2023,24.91468816149084
10204,QB,QB,73,210,-0.4932708203300775,LA,2019,2019,17.875303458525856
10208,LB,OLB,74,263,5.034335196476792,LA,2014,2014,24.681774167931586
10211,DB,CB,74,205,2.629166364900945,LA,2018,2018,24.73627792097656
